Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units","Bulk GTIN"
Charlotte,Weekly,"2022-04-10 00:00:00",Organic,1.813494671,21467.11,233.06,2305.01,11.64,17860.67,,,,1056.73
Charlotte,Weekly,"2022-04-03 00:00:00",Organic,1.856033795,20539.63,199.64,2266.19,18.81,17077.56,,,,977.43
Charlotte,Weekly,"2022-03-27 00:00:00",Organic,1.819626990,19212.30,207.22,2028.30,6.76,16083.59,,,,886.41
Chicago,Weekly,"2022-04-17 00:00:00",Organic,1.931613949,41699.36,494.07,2244.21,0.00,16871.00,,,,22090.08
Chicago,Weekly,"2022-04-10 00:00:00",Organic,1.854552577,45308.21,353.21,2327.41,0.00,19718.10,,,,22909.49
Chicago,Weekly,"2022-04-03 00:00:00",Organic,1.910906053,43513.55,390.52,3546.14,0.00,17333.82,,,,22243.06
Chicago,Weekly,"2022-03-27 00:00:00",Organic,1.897101939,43047.53,344.55,3238.75,0.00,17481.46,,,,21982.78
Cincinnati/Dayton,Weekly,"2022-04-17 00:00:00",Organic,2.464438063,12148.06,61.17,1690.90,0.00,2405.06,,,,7990.94
Cincinnati/Dayton,Weekly,"2022-04-10 00:00:00",Organic,2.121691356,13840.07,23.26,1971.83,0.00,3016.68,,,,8828.30
Cincinnati/Dayton,Weekly,"2022-04-03 00:00:00",Organic,2.181727080,12405.91,49.70,2033.81,0.00,2386.73,,,,7935.67
Cincinnati/Dayton,Weekly,"2022-03-27 00:00:00",Organic,2.442509527,12245.92,37.96,1841.94,0.00,2865.81,,,,7500.21
Columbus,Weekly,"2022-04-17 00:00:00",Organic,2.215588810,7848.94,350.22,722.43,0.00,2852.33,,,,3923.95
Columbus,Weekly,"2022-04-10 00:00:00",Organic,1.928190667,8454.41,418.56,801.04,0.00,3290.34,,,,3944.46
Columbus,Weekly,"2022-04-03 00:00:00",Organic,2.063371831,8402.85,386.51,949.28,0.00,2669.42,,,,4397.64
Columbus,Weekly,"2022-03-27 00:00:00",Organic,2.181514908,8049.94,395.21,801.78,0.00,3164.68,,,,3688.26
"Dallas/Ft. Worth",Weekly,"2022-04-17 00:00:00",Organic,1.754982435,42202.48,6034.46,352.28,0.00,28184.97,,,,7630.77
"Dallas/Ft. Worth",Weekly,"2022-04-10 00:00:00",Organic,1.740719868,41967.43,5952.26,414.56,0.00,26357.37,,,,9243.24
"Dallas/Ft. Worth",Weekly,"2022-04-03 00:00:00",Organic,1.754721246,42945.47,4552.66,311.52,0.00,26667.06,,,,11414.23
"Dallas/Ft. Worth",Weekly,"2022-03-27 00:00:00",Organic,1.712409746,42091.74,4138.20,257.28,0.00,25823.97,,,,11872.28
Denver,Weekly,"2022-04-17 00:00:00",Organic,2.196572319,36719.40,6607.49,316.25,0.00,9840.47,,,,19955.19
Denver,Weekly,"2022-04-10 00:00:00",Organic,2.060657194,35235.78,4192.63,409.92,0.00,9247.61,,,,21385.62
Denver,Weekly,"2022-04-03 00:00:00",Organic,2.072724617,33237.10,3539.84,325.14,0.00,9259.69,,,,20112.44
Denver,Weekly,"2022-03-27 00:00:00",Organic,2.173113458,30371.23,2744.20,278.64,0.00,8169.13,,,,19179.26
Detroit,Weekly,"2022-04-17 00:00:00",Organic,1.757236292,17271.90,349.87,1729.27,0.00,12453.91,,,,2738.84
Detroit,Weekly,"2022-04-10 00:00:00",Organic,1.558714584,15943.24,276.69,1801.95,0.00,12016.18,,,,1848.42
Detroit,Weekly,"2022-04-03 00:00:00",Organic,1.604868892,18303.02,309.14,1645.13,0.00,13106.61,,,,3242.15
Detroit,Weekly,"2022-03-27 00:00:00",Organic,1.730765980,16317.79,288.75,1495.64,0.00,11607.51,,,,2925.89
"Grand Rapids",Weekly,"2022-04-17 00:00:00",Organic,1.535474933,10551.03,227.56,1038.70,0.00,9284.78,,,,0.00
"Grand Rapids",Weekly,"2022-04-10 00:00:00",Organic,1.511746155,10500.55,0.00,1163.19,0.00,9337.36,,,,0.00
"Grand Rapids",Weekly,"2022-04-03 00:00:00",Organic,1.484904781,11464.72,2.44,1131.86,0.00,10330.42,,,,0.00
"Grand Rapids",Weekly,"2022-03-27 00:00:00",Organic,1.516119003,10571.72,0.00,1119.05,0.00,9452.68,,,,0.00
Harrisburg/Scranton,Weekly,"2022-04-17 00:00:00",Organic,1.764327340,15272.65,363.34,449.54,0.00,14443.46,,,,16.31
Harrisburg/Scranton,Weekly,"2022-04-10 00:00:00",Organic,1.750439901,17597.00,387.07,474.69,0.00,16695.32,,,,39.92
Harrisburg/Scranton,Weekly,"2022-04-03 00:00:00",Organic,1.765867919,17320.38,305.05,468.84,0.00,16533.21,,,,13.28
Harrisburg/Scranton,Weekly,"2022-03-27 00:00:00",Organic,1.710528110,17614.98,411.37,532.41,0.00,16669.91,,,,1.29
Hartford/Springfield,Weekly,"2022-04-17 00:00:00",Organic,1.929979037,17985.47,566.64,3524.16,0.00,13852.22,,,,42.45
Hartford/Springfield,Weekly,"2022-04-10 00:00:00",Organic,1.985508006,16823.49,546.40,3339.74,0.00,12925.69,,,,11.67
Hartford/Springfield,Weekly,"2022-04-03 00:00:00",Organic,2.016659356,17134.48,668.10,4226.56,0.00,12239.82,,,,0.00
Hartford/Springfield,Weekly,"2022-03-27 00:00:00",Organic,2.075769199,14652.28,737.78,3705.80,0.00,10178.06,,,,30.65
Houston,Weekly,"2022-04-17 00:00:00",Organic,1.670295014,23812.26,4033.12,68.43,0.00,14514.54,,,,5196.16
Houston,Weekly,"2022-04-10 00:00:00",Organic,1.702650625,22377.98,3881.15,47.25,0.00,13063.71,,,,5385.87
Houston,Weekly,"2022-04-03 00:00:00",Organic,1.660892809,23494.84,3219.05,78.12,0.00,14568.36,,,,5629.31
Houston,Weekly,"2022-03-27 00:00:00",Organic,1.511200932,24077.41,3827.39,51.73,0.00,13673.23,,,,6525.06
Indianapolis,Weekly,"2022-04-17 00:00:00",Organic,2.098562311,8048.69,206.02,766.05,0.00,4525.47,,,,2551.15
Indianapolis,Weekly,"2022-04-10 00:00:00",Organic,1.830141456,8674.08,163.02,678.84,0.00,4952.45,,,,2879.77
Indianapolis,Weekly,"2022-04-03 00:00:00",Organic,1.878712769,8057.36,144.12,637.69,0.00,4684.43,,,,2591.12
Indianapolis,Weekly,"2022-03-27 00:00:00",Organic,2.090124467,8401.45,134.60,590.21,0.00,4779.19,,,,2897.45
Jacksonville,Weekly,"2022-04-17 00:00:00",Organic,1.310202225,26951.76,30.35,279.71,0.00,26640.58,,,,1.12
Jacksonville,Weekly,"2022-04-10 00:00:00",Organic,1.322211520,29328.50,6.20,152.82,0.00,29112.35,,,,57.15
Jacksonville,Weekly,"2022-04-03 00:00:00",Organic,1.292544407,31905.79,78.56,117.71,0.00,31606.44,,,,103.08
Jacksonville,Weekly,"2022-03-27 00:00:00",Organic,1.329871035,30604.56,296.27,110.63,0.00,30092.23,,,,105.43
"Las Vegas",Weekly,"2022-04-17 00:00:00",Organic,2.121571780,14724.56,708.63,204.91,0.00,6174.13,,,,7636.89
"Las Vegas",Weekly,"2022-04-10 00:00:00",Organic,1.953631892,13738.11,780.45,150.25,0.00,6152.21,,,,6655.20
"Las Vegas",Weekly,"2022-04-03 00:00:00",Organic,1.612444409,16753.28,1066.09,240.07,0.00,6159.56,,,,9287.56
"Las Vegas",Weekly,"2022-03-27 00:00:00",Organic,1.768470616,14227.49,1543.37,218.72,0.00,5256.17,,,,7209.22
"Los Angeles",Weekly,"2022-04-17 00:00:00",Organic,2.147454195,108775.99,5931.12,1119.57,0.00,34910.13,,,,66815.16
"Los Angeles",Weekly,"2022-04-10 00:00:00",Organic,2.141678322,108609.32,6005.35,2143.28,0.00,36643.30,,,,63817.39
"Los Angeles",Weekly,"2022-04-03 00:00:00",Organic,2.115080353,110333.90,3975.86,4550.09,0.00,37688.58,,,,64119.38
"Los Angeles",Weekly,"2022-03-27 00:00:00",Organic,1.939014880,106999.95,6601.06,1793.01,0.00,37407.24,,,,61198.64
Louisville,Weekly,"2022-04-17 00:00:00",Organic,2.388291001,4794.52,1.06,600.34,0.00,1306.23,,,,2886.89
Louisville,Weekly,"2022-04-10 00:00:00",Organic,2.138781308,4754.62,0.00,517.93,0.00,1213.32,,,,3023.38
Louisville,Weekly,"2022-04-03 00:00:00",Organic,1.887813414,5366.34,0.00,566.50,0.00,1478.87,,,,3320.97
Louisville,Weekly,"2022-03-27 00:00:00",Organic,2.090050191,5884.27,0.94,703.29,0.00,1368.50,,,,3811.55
"Miami/Ft. Lauderdale",Weekly,"2022-04-17 00:00:00",Organic,1.250196703,140926.39,130.26,0.00,0.00,114811.61,,,,25984.52
"Miami/Ft. Lauderdale",Weekly,"2022-04-10 00:00:00",Organic,1.221108729,149261.88,134.70,0.00,0.00,122869.14,,,,26258.03
"Miami/Ft. Lauderdale",Weekly,"2022-04-03 00:00:00",Organic,1.205532442,156329.72,140.65,6.77,0.00,130825.93,,,,25356.38
"Miami/Ft. Lauderdale",Weekly,"2022-03-27 00:00:00",Organic,1.210153725,145026.61,111.68,2.26,0.00,118756.68,,,,26155.99
Nashville,Weekly,"2022-04-17 00:00:00",Organic,2.094888000,15684.76,33.00,1155.16,0.00,7293.13,,,,7203.47
Nashville,Weekly,"2022-04-10 00:00:00",Organic,2.042727731,17636.48,16.75,1474.12,0.00,8233.79,,,,7911.82
Nashville,Weekly,"2022-04-03 00:00:00",Organic,2.006617011,15791.70,28.27,1115.06,0.00,8562.43,,,,6085.95
Nashville,Weekly,"2022-03-27 00:00:00",Organic,2.129645484,15302.10,24.94,1048.56,0.00,9031.50,,,,5197.10
"Northern New England",Weekly,"2022-04-17 00:00:00",Organic,2.157266978,14925.62,131.17,247.61,6.69,12911.20,,,,1628.95
"Northern New England",Weekly,"2022-04-10 00:00:00",Organic,2.231581597,13446.54,98.53,315.47,1.34,11272.49,,,,1758.71
"Northern New England",Weekly,"2022-04-03 00:00:00",Organic,1.918351785,16497.38,99.42,350.05,0.00,14649.92,,,,1397.98
"Northern New England",Weekly,"2022-03-27 00:00:00",Organic,2.000754821,15799.88,159.35,409.82,0.00,13454.90,,,,1775.80
"New Orleans/Mobile",Weekly,"2022-04-17 00:00:00",Organic,1.507530326,10745.16,170.34,43.74,0.00,10427.27,,,,103.81
"New Orleans/Mobile",Weekly,"2022-04-10 00:00:00",Organic,1.499178324,10933.89,127.66,36.83,0.00,10602.95,,,,166.45
"New Orleans/Mobile",Weekly,"2022-04-03 00:00:00",Organic,1.437134546,14819.07,43.30,9.20,0.00,14550.63,,,,215.94
"New Orleans/Mobile",Weekly,"2022-03-27 00:00:00",Organic,1.437004952,15594.44,57.15,25.48,0.00,15155.83,,,,355.97
"New York",Weekly,"2022-04-17 00:00:00",Organic,1.903937247,104199.54,8704.26,1496.86,15.77,85778.91,,,,8203.74
"New York",Weekly,"2022-04-10 00:00:00",Organic,1.939453139,107072.61,8609.03,1566.44,7.86,87703.19,,,,9186.09
"New York",Weekly,"2022-04-03 00:00:00",Organic,1.937445973,103953.34,8784.21,1585.22,3.15,86005.98,,,,7574.78
"New York",Weekly,"2022-03-27 00:00:00",Organic,1.878720688,103928.65,7609.56,1479.03,3.14,87366.82,,,,7470.10
Orlando,Weekly,"2022-04-17 00:00:00",Organic,1.235172201,97600.72,55.57,3.78,0.00,82436.98,,,,15104.39
Orlando,Weekly,"2022-04-10 00:00:00",Organic,1.216320369,102218.60,83.50,0.00,0.00,85262.22,,,,16872.88
Orlando,Weekly,"2022-04-03 00:00:00",Organic,1.197939697,106402.97,44.25,0.00,0.00,90192.17,,,,16166.54
Orlando,Weekly,"2022-03-27 00:00:00",Organic,1.197630026,103766.35,90.88,0.00,0.00,88128.44,,,,15547.03
Peoria/Springfield,Weekly,"2022-04-17 00:00:00",Organic,1.848113667,4184.65,58.87,316.68,0.00,3189.38,,,,619.72
Peoria/Springfield,Weekly,"2022-04-10 00:00:00",Organic,1.656003251,4545.70,0.00,292.67,0.00,3641.52,,,,611.52
Peoria/Springfield,Weekly,"2022-04-03 00:00:00",Organic,1.792531708,4848.50,0.00,447.61,0.00,3651.45,,,,749.44
Peoria/Springfield,Weekly,"2022-03-27 00:00:00",Organic,1.849229705,4540.55,0.00,433.61,0.00,3313.03,,,,793.90
Philadelphia,Weekly,"2022-04-17 00:00:00",Organic,1.953087687,26612.05,1356.39,1263.30,5.73,20962.99,,,,3023.64
Philadelphia,Weekly,"2022-04-10 00:00:00",Organic,1.957180325,28806.16,1391.19,1103.93,2.29,23057.19,,,,3251.57
Philadelphia,Weekly,"2022-04-03 00:00:00",Organic,1.936847765,27465.41,1533.60,1032.35,0.00,22848.08,,,,2051.37
Philadelphia,Weekly,"2022-03-27 00:00:00",Organic,1.869580962,26721.23,1316.67,871.54,0.00,22546.39,,,,1986.63
Phoenix/Tucson,Weekly,"2022-04-17 00:00:00",Organic,2.099757862,29048.42,2649.19,427.49,0.00,8905.31,,,,17066.42
Phoenix/Tucson,Weekly,"2022-04-10 00:00:00",Organic,1.823914392,28048.68,2649.17,518.82,0.00,10720.24,,,,14160.46
Phoenix/Tucson,Weekly,"2022-04-03 00:00:00",Organic,1.789158767,26209.45,2531.44,585.61,0.00,10881.94,,,,12210.46
Phoenix/Tucson,Weekly,"2022-03-27 00:00:00",Organic,1.756086364,24798.78,3399.41,741.80,0.00,10863.43,,,,9794.13
Pittsburgh,Weekly,"2022-04-17 00:00:00",Organic,1.689616975,8753.47,719.10,0.00,0.00,6953.81,,,,1080.57
Pittsburgh,Weekly,"2022-04-10 00:00:00",Organic,1.736443863,8015.55,886.55,0.00,0.00,5947.18,,,,1181.83
Pittsburgh,Weekly,"2022-04-03 00:00:00",Organic,1.822806060,9515.94,853.15,0.00,0.00,7668.61,,,,994.18
Pittsburgh,Weekly,"2022-03-27 00:00:00",Organic,1.848727982,8172.28,750.53,0.00,0.00,6423.33,,,,998.42
Portland,Weekly,"2022-04-17 00:00:00",Organic,2.751102914,28373.97,22.19,4178.78,0.00,4299.09,,,,19873.91
Portland,Weekly,"2022-04-10 00:00:00",Organic,2.503477620,34147.93,25.05,6562.39,0.00,4075.31,,,,23485.18
Portland,Weekly,"2022-04-03 00:00:00",Organic,2.541085188,35277.97,33.90,7858.69,0.00,3984.88,,,,23400.50
Portland,Weekly,"2022-03-27 00:00:00",Organic,2.736538211,29910.73,12.19,4566.67,0.00,3909.41,,,,21422.46
Providence,Weekly,"2022-04-17 00:00:00",Organic,1.808406292,5462.86,7.97,13.81,0.00,5441.08,,,,0.00
Providence,Weekly,"2022-04-10 00:00:00",Organic,1.902283685,4919.45,1.38,21.37,0.00,4896.70,,,,0.00
Providence,Weekly,"2022-04-03 00:00:00",Organic,1.883171064,4577.17,6.46,9.66,0.00,4561.06,,,,0.00
Providence,Weekly,"2022-03-27 00:00:00",Organic,1.937895470,4267.06,9.20,28.91,0.00,4228.95,,,,0.00
Raleigh/Greensboro,Weekly,"2022-04-17 00:00:00",Organic,1.699948554,25340.89,1083.94,2952.52,79.10,21073.05,,,,152.28
Raleigh/Greensboro,Weekly,"2022-04-10 00:00:00",Organic,1.687880114,29579.97,926.34,2620.52,106.87,25242.63,,,,683.61
Raleigh/Greensboro,Weekly,"2022-04-03 00:00:00",Organic,1.749673351,31337.76,1071.40,2601.18,85.49,26392.12,,,,1187.57
Raleigh/Greensboro,Weekly,"2022-03-27 00:00:00",Organic,1.740162764,27051.72,1088.89,2570.72,51.39,22163.62,,,,1177.10
Richmond/Norfolk,Weekly,"2022-04-17 00:00:00",Organic,1.665517466,21599.14,8.63,1496.93,2.16,17166.37,,,,2925.05
Richmond/Norfolk,Weekly,"2022-04-10 00:00:00",Organic,1.640215658,19421.05,0.94,1138.35,1.08,15607.81,,,,2672.86
Richmond/Norfolk,Weekly,"2022-04-03 00:00:00",Organic,1.493493882,23429.11,16.73,1070.18,0.00,19577.60,,,,2764.60
Richmond/Norfolk,Weekly,"2022-03-27 00:00:00",Organic,1.669192533,18825.68,10.94,1003.59,2.16,15422.97,,,,2386.03
Roanoke,Weekly,"2022-04-17 00:00:00",Organic,1.886504677,8222.22,12.17,675.35,0.00,5321.23,,,,2213.48
Roanoke,Weekly,"2022-04-10 00:00:00",Organic,1.807908826,8286.44,23.34,815.63,0.00,5481.24,,,,1966.24
Roanoke,Weekly,"2022-04-03 00:00:00",Organic,1.782167059,8595.58,42.04,880.53,0.00,5436.00,,,,2237.01
Roanoke,Weekly,"2022-03-27 00:00:00",Organic,1.868834894,7753.65,11.70,706.73,0.00,4936.48,,,,2098.74
Sacramento,Weekly,"2022-04-17 00:00:00",Organic,1.956971327,25375.13,2878.13,4279.02,0.00,14052.19,,,,4165.78
Sacramento,Weekly,"2022-04-10 00:00:00",Organic,1.999795445,24404.46,2976.51,4772.18,0.00,13021.88,,,,3633.88
Sacramento,Weekly,"2022-04-03 00:00:00",Organic,1.870064236,29121.98,3336.99,3962.82,0.00,18126.05,,,,3696.11
Sacramento,Weekly,"2022-03-27 00:00:00",Organic,1.810166462,28765.17,2390.28,3490.12,0.00,18823.13,,,,4061.65
"San Diego",Weekly,"2022-04-17 00:00:00",Organic,2.214705447,22729.62,1256.97,389.60,0.00,8263.63,,,,12819.42
"San Diego",Weekly,"2022-04-10 00:00:00",Organic,2.208204525,22546.77,1042.82,851.16,0.00,8412.21,,,,12240.60
"San Diego",Weekly,"2022-04-03 00:00:00",Organic,2.187922625,23674.57,743.07,1042.86,0.00,8572.99,,,,13315.65
"San Diego",Weekly,"2022-03-27 00:00:00",Organic,2.032422459,22259.41,1381.90,643.94,0.00,8923.43,,,,11310.14
"San Francisco",Weekly,"2022-04-17 00:00:00",Organic,2.172282021,70144.32,3062.81,6856.03,0.00,36283.37,,,,23942.11
"San Francisco",Weekly,"2022-04-10 00:00:00",Organic,2.107843109,76122.85,3186.89,7495.48,0.00,42519.65,,,,22920.83
"San Francisco",Weekly,"2022-04-03 00:00:00",Organic,2.025639132,84700.79,3567.54,5446.41,0.00,50735.19,,,,24951.65
"San Francisco",Weekly,"2022-03-27 00:00:00",Organic,2.046170258,79460.26,2862.34,5410.66,0.00,46993.90,,,,24193.36
Seattle,Weekly,"2022-04-17 00:00:00",Organic,2.462565905,63231.12,536.53,6615.94,5.69,7353.68,,,,48719.29
Seattle,Weekly,"2022-04-10 00:00:00",Organic,2.356269327,68745.51,590.43,10262.55,9.10,7176.23,,,,50707.21
Seattle,Weekly,"2022-04-03 00:00:00",Organic,2.442612946,57839.50,580.62,10607.40,0.00,6669.21,,,,39982.27
Seattle,Weekly,"2022-03-27 00:00:00",Organic,2.417085637,61078.84,545.39,7278.67,0.00,6851.12,,,,46403.67
"South Carolina",Weekly,"2022-04-17 00:00:00",Organic,1.585267336,38563.61,1642.56,2357.84,191.92,32085.11,,,,2286.18
"South Carolina",Weekly,"2022-04-10 00:00:00",Organic,1.586118539,42023.61,1767.54,2331.24,69.41,35074.80,,,,2780.62
"South Carolina",Weekly,"2022-04-03 00:00:00",Organic,1.573894402,40465.54,1550.99,2290.65,133.50,34045.76,,,,2444.65
"South Carolina",Weekly,"2022-03-27 00:00:00",Organic,1.611599276,38108.77,1642.03,2337.85,158.96,31886.45,,,,2083.47
Spokane,Weekly,"2022-04-17 00:00:00",Organic,2.636239495,4711.20,112.25,613.06,0.00,1112.74,,,,2873.15
Spokane,Weekly,"2022-04-10 00:00:00",Organic,2.523680257,5163.32,104.30,1419.51,0.00,1049.34,,,,2590.18
Spokane,Weekly,"2022-04-03 00:00:00",Organic,2.444386122,4737.73,49.43,1186.27,0.00,1170.62,,,,2331.41
Spokane,Weekly,"2022-03-27 00:00:00",Organic,2.617732381,3964.52,61.55,467.75,0.00,1042.65,,,,2392.58
"St. Louis",Weekly,"2022-04-17 00:00:00",Organic,1.825581665,8662.93,882.57,808.31,0.00,5087.64,,,,1884.41
"St. Louis",Weekly,"2022-04-10 00:00:00",Organic,1.827185961,8990.39,1258.75,740.23,0.00,5406.98,,,,1584.44
"St. Louis",Weekly,"2022-04-03 00:00:00",Organic,1.841338748,8930.87,1269.35,727.92,0.00,5360.25,,,,1573.35
"St. Louis",Weekly,"2022-03-27 00:00:00",Organic,1.907437644,8785.00,999.47,911.29,0.00,5030.68,,,,1843.56
Syracuse,Weekly,"2022-04-17 00:00:00",Organic,1.801770825,4011.78,204.99,111.92,0.00,3635.80,,,,59.07
Syracuse,Weekly,"2022-04-10 00:00:00",Organic,1.781523874,3736.94,176.76,109.59,0.00,3404.40,,,,46.19
Syracuse,Weekly,"2022-04-03 00:00:00",Organic,1.773296236,4319.33,142.54,86.00,0.00,4053.21,,,,37.58
Syracuse,Weekly,"2022-03-27 00:00:00",Organic,1.780713552,4415.37,225.68,111.67,0.00,4012.56,,,,65.46
Tampa,Weekly,"2022-04-17 00:00:00",Organic,1.125288066,97189.24,76.45,0.00,0.00,86589.98,,,,10522.82
Tampa,Weekly,"2022-04-10 00:00:00",Organic,1.113365829,99258.97,89.85,0.00,0.00,87417.66,,,,11751.47
Tampa,Weekly,"2022-04-03 00:00:00",Organic,1.101913484,104441.57,46.77,0.00,0.00,92488.05,,,,11906.75
Tampa,Weekly,"2022-03-27 00:00:00",Organic,1.103608719,103538.27,82.40,3.13,0.00,91504.30,,,,11948.44
Toledo,Weekly,"2022-04-17 00:00:00",Organic,2.015185376,3776.28,14.32,264.25,0.00,2201.57,,,,1296.14
Toledo,Weekly,"2022-04-10 00:00:00",Organic,1.812799815,4022.98,22.16,371.59,0.00,2028.89,,,,1600.34
Toledo,Weekly,"2022-04-03 00:00:00",Organic,1.995836296,3913.95,25.01,386.11,0.00,1909.47,,,,1593.36
Toledo,Weekly,"2022-03-27 00:00:00",Organic,2.206387595,3278.31,14.32,355.51,0.00,1730.31,,,,1178.17
"West Tex/New Mexico",Weekly,"2022-04-17 00:00:00",Organic,1.232047632,45536.27,945.07,191.40,0.00,35515.12,,,,8884.68
"West Tex/New Mexico",Weekly,"2022-04-10 00:00:00",Organic,1.309840827,43535.01,853.24,193.19,0.00,34182.18,,,,8306.40
"West Tex/New Mexico",Weekly,"2022-04-03 00:00:00",Organic,1.233498310,43089.26,867.79,218.04,0.00,34162.86,,,,7840.57
"West Tex/New Mexico",Weekly,"2022-03-27 00:00:00",Organic,1.242049580,35874.24,811.00,231.18,0.00,30502.29,,,,4329.77
Wichita,Weekly,"2022-04-17 00:00:00",Organic,2.144573021,2948.00,323.12,3.24,0.00,1144.63,,,,1477.01
Wichita,Weekly,"2022-04-10 00:00:00",Organic,1.823635188,2960.44,339.48,10.81,0.00,1032.81,,,,1577.34
Wichita,Weekly,"2022-04-03 00:00:00",Organic,1.851276725,2902.32,325.45,7.57,0.00,1108.80,,,,1460.51
Wichita,Weekly,"2022-03-27 00:00:00",Organic,1.987215198,2857.46,252.97,4.32,0.00,1118.64,,,,1481.52
California,Weekly,"2022-04-17 00:00:00",Organic,2.129497742,290804.80,18039.13,21586.08,0.00,121987.87,,,,129191.72
California,Weekly,"2022-04-10 00:00:00",Organic,2.100104210,301339.05,18709.45,25321.26,0.00,135595.88,,,,121712.46
California,Weekly,"2022-04-03 00:00:00",Organic,2.027243204,324461.19,16644.45,23003.99,0.00,160409.62,,,,124403.13
California,Weekly,"2022-03-27 00:00:00",Organic,1.955988705,306182.90,17300.55,19049.93,0.00,151172.47,,,,118659.95
"Great Lakes",Weekly,"2022-04-17 00:00:00",Organic,1.913890090,163136.25,3688.63,11992.52,0.00,93650.51,,,,53804.58
"Great Lakes",Weekly,"2022-04-10 00:00:00",Organic,1.816636028,168165.97,2902.85,12652.39,0.00,96755.73,,,,55855.01
"Great Lakes",Weekly,"2022-04-03 00:00:00",Organic,1.860048146,168739.15,2911.18,13982.52,0.00,96657.96,,,,55187.49
"Great Lakes",Weekly,"2022-03-27 00:00:00",Organic,1.925702902,160753.25,2719.42,12920.56,0.00,91546.66,,,,53566.61
Midsouth,Weekly,"2022-04-17 00:00:00",Organic,1.824725731,222734.70,2741.95,19414.46,163.01,168281.54,,,,32133.74
Midsouth,Weekly,"2022-04-10 00:00:00",Organic,1.769080904,241916.90,2710.51,18416.64,218.06,185590.01,,,,34981.68
Midsouth,Weekly,"2022-04-03 00:00:00",Organic,1.759897300,245106.74,3004.06,17592.47,157.03,191592.43,,,,32760.75
Midsouth,Weekly,"2022-03-27 00:00:00",Organic,1.836973654,223400.25,2777.66,16734.57,132.99,172087.69,,,,31667.33
Northeast,Weekly,"2022-04-17 00:00:00",Organic,1.892091647,266109.05,14610.97,9614.04,29.50,226491.90,,,,15362.63
Northeast,Weekly,"2022-04-10 00:00:00",Organic,1.918193823,268504.14,14510.56,9514.24,11.59,227520.31,,,,16947.44
Northeast,Weekly,"2022-04-03 00:00:00",Organic,1.899763300,270976.42,14717.33,10958.95,5.15,231860.68,,,,13434.31
Northeast,Weekly,"2022-03-27 00:00:00",Organic,1.880937617,262212.66,13763.37,10378.68,5.22,224167.94,,,,13897.44
